question,prompt,answer,generated_text,generated_answer,answer_tokens,generated_answer_tokens,f1_score,exact_match
"С ЭТИМ ЧЕЛОВЕКОМ, 33-м потомком Нина, Державин сравнивает богатого и ленивого вельможу.","Вы участвуете в викторине ""Что? Где? Когда?"". Внимательно прочитайте вопрос из категории ""Гласные - только ""А"""" и ответьте на него. Обратите внимание на формат ответа: если он не указан в вопросе, то запишите только слово или фразу, отвечающую на вопрос, никаких дополнительных рассуждений приводить не нужно.
Вопрос: С ЭТИМ ЧЕЛОВЕКОМ, 33-м потомком Нина, Державин сравнивает богатого и ленивого вельможу.
Ответ: ",сарданапал,"1. ""Великий богач, великий ленивый""
2. ""Великий богач, великий ленивый""
3. ""Великий богач, великий ленивый""
4. ""Великий богач, великий ленивый""
5. ""Великий богач, великий ленивый""
6. ""Великий богач","1. ""великий богач, великий ленивый""
2. ""великий богач, великий ленивый""
3. ""великий богач, великий ленивый""
4. ""великий богач, великий ленивый""
5. ""великий богач, великий ленивый""
6. ""великий богач","['сарданапал', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['1', '.', '``', 'великий', 'богач', ',', 'великий', 'ленивый', ""''"", '2', '.', '``', 'великий', 'богач', ',', 'великий', 'ленивый', ""''"", '3', '.', '``', 'великий', 'богач', ',', 'великий', 'ленивый', ""''"", '4', '.', '``', 'великий', 'богач', ',', 'великий', 'ленивый', ""''"", '5', '.', '``', 'великий', 'богач', ',', 'великий', 'ленивый', ""''"", '6', '.', '``', 'великий', 'богач', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",0.0,0
"С ЭТИМ ЧЕЛОВЕКОМ, 33-м потомком Нина, Державин сравнивает богатого и ленивого вельможу.","Прочитайте вопрос из категории ""Гласные - только ""А"""" и ответьте на него: С ЭТИМ ЧЕЛОВЕКОМ, 33-м потомком Нина, Державин сравнивает богатого и ленивого вельможу.
Ответ: ",сарданапал,"1. С ЭТИМ ЧЕЛОВЕКОМ, 33-м потомком Нина, Державин сравнивает богатого и ленивого вельможу.
Прочитайте текст и отвечайте на вопросы.
The first time I saw him, he was sitting on a bench in the park. He was a tall, thin man with a long, pointed nose. He was we","1. с этим человеком, 33-м потомком нина, державин сравнивает богатого и ленивого вельможу.
прочитайте текст и отвечайте на вопросы.
the first time i saw him, he was sitting on a bench in the park. he was a tall, thin man with a long, pointed nose. he was we","['сарданапал', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['1.', 'с', 'этим', 'человеком', ',', '33-м', 'потомком', 'нина', ',', 'державин', 'сравнивает', 'богатого', 'и', 'ленивого', 'вельможу', '.', 'прочитайте', 'текст', 'и', 'отвечайте', 'на', 'вопросы', '.', 'the', 'first', 'time', 'i', 'saw', 'him', ',', 'he', 'was', 'sitting', 'on', 'a', 'bench', 'in', 'the', 'park', '.', 'he', 'was', 'a', 'tall', ',', 'thin', 'man', 'with', 'a', 'long', ',', 'pointed', 'nose', '.', 'he', 'was', 'we', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",0.0,0
"С ЭТИМ ЧЕЛОВЕКОМ, 33-м потомком Нина, Державин сравнивает богатого и ленивого вельможу.","Вы участвуете в викторине ""Что? Где? Когда?"". Внимательно прочитайте вопрос из категории ""Гласные - только ""А"""" и ответьте на него. Обратите внимание на формат ответа: если он не указан в вопросе, то запишите только слово или фразу, отвечающую на вопрос, никаких дополнительных рассуждений приводить не нужно.
Вопрос: С ЭТИМ ЧЕЛОВЕКОМ, 33-м потомком Нина, Державин сравнивает богатого и ленивого вельможу.
Ответ: ",сарданапал,"1. ""Великий богач, великий ленивый""
2. ""Великий богач, великий ленивый""
3. ""Великий богач, великий ленивый""
4. ""Великий богач, великий ленивый""
5. ""Великий богач, великий ленивый""
6. ""Великий богач","1. ""великий богач, великий ленивый""
2. ""великий богач, великий ленивый""
3. ""великий богач, великий ленивый""
4. ""великий богач, великий ленивый""
5. ""великий богач, великий ленивый""
6. ""великий богач","['сарданапал', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['1', '.', '``', 'великий', 'богач', ',', 'великий', 'ленивый', ""''"", '2', '.', '``', 'великий', 'богач', ',', 'великий', 'ленивый', ""''"", '3', '.', '``', 'великий', 'богач', ',', 'великий', 'ленивый', ""''"", '4', '.', '``', 'великий', 'богач', ',', 'великий', 'ленивый', ""''"", '5', '.', '``', 'великий', 'богач', ',', 'великий', 'ленивый', ""''"", '6', '.', '``', 'великий', 'богач', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",0.0,0
"С ЭТИМ ЧЕЛОВЕКОМ, 33-м потомком Нина, Державин сравнивает богатого и ленивого вельможу.","Вы участвуете в викторине ""Что? Где? Когда?"". Прочитайте внимательно вопрос из категории ""Гласные - только ""А"""" и дайте точный ответ. Вопрос: С ЭТИМ ЧЕЛОВЕКОМ, 33-м потомком Нина, Державин сравнивает богатого и ленивого вельможу.
Ответ: ",сарданапал,"1. ""Великий государь""
2. ""Великий государь""
3. ""Великий государь""
4. ""Великий государь""
5. ""Великий государь""
6. ""Великий государь""
7. ""Великий государь""
8. ""Великий государь""
9. ""Великий государь""
1","1. ""великий государь""
2. ""великий государь""
3. ""великий государь""
4. ""великий государь""
5. ""великий государь""
6. ""великий государь""
7. ""великий государь""
8. ""великий государь""
9. ""великий государь""
1","['сарданапал', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['1', '.', '``', 'великий', 'государь', ""''"", '2', '.', '``', 'великий', 'государь', ""''"", '3', '.', '``', 'великий', 'государь', ""''"", '4', '.', '``', 'великий', 'государь', ""''"", '5', '.', '``', 'великий', 'государь', ""''"", '6', '.', '``', 'великий', 'государь', ""''"", '7', '.', '``', 'великий', 'государь', ""''"", '8', '.', '``', 'великий', 'государь', ""''"", '9', '.', '``', 'великий', 'государь', ""''"", '1', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",0.0,0
"С ЭТИМ ЧЕЛОВЕКОМ, 33-м потомком Нина, Державин сравнивает богатого и ленивого вельможу.","Угадайте, в какой категории из ""Что? Где? Когда?"" относится следующий вопрос: ""С ЭТИМ ЧЕЛОВЕКОМ, 33-м потомком Нина, Державин сравнивает богатого и ленивого вельможу."". Ваш ответ: Гласные - только ""А""
Ответ: ",сарданапал,"1. А.

### 100.

Выберите правильный ответ из предложенных.

1. 1. 2. 3. 4. 5. 6. 7. 8. 9. 10. 11. 12. 13. 14. 15. 16. 17. 18. 19.","1. а.

### 100.

выберите правильный ответ из предложенных.

1. 1. 2. 3. 4. 5. 6. 7. 8. 9. 10. 11. 12. 13. 14. 15. 16. 17. 18. 19.","['сарданапал', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['1.', 'а', '.', '#', '#', '#', '100.', 'выберите', 'правильный', 'ответ', 'из', 'предложенных', '.', '1', '.', '1', '.', '2', '.', '3', '.', '4', '.', '5', '.', '6', '.', '7', '.', '8', '.', '9', '.', '10', '.', '11', '.', '12', '.', '13', '.', '14', '.', '15', '.', '16', '.', '17', '.', '18', '.', '19', '.', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",0.0,0
"С ЭТИМ ЧЕЛОВЕКОМ, 33-м потомком Нина, Державин сравнивает богатого и ленивого вельможу.","Подумайте и дайте точный ответ на вопрос из категории ""Гласные - только ""А"""": С ЭТИМ ЧЕЛОВЕКОМ, 33-м потомком Нина, Державин сравнивает богатого и ленивого вельможу.
Ответ: ",сарданапал,"1.

### 10. Подумайте и дайте точный ответ на вопрос из категории ""Гласные - только ""А"""": С ЭТИМ ЧЕЛОВЕКОМ, 33-м потомком Нина, Державин сравнивает богатого и ленивого вельможу.
Ответ: 2.

### 11","1.

### 10. подумайте и дайте точный ответ на вопрос из категории ""гласные - только ""а"""": с этим человеком, 33-м потомком нина, державин сравнивает богатого и ленивого вельможу.
ответ: 2.

### 11","['сарданапал', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['1', '.', '#', '#', '#', '10.', 'подумайте', 'и', 'дайте', 'точный', 'ответ', 'на', 'вопрос', 'из', 'категории', '``', 'гласные', '-', 'только', '``', 'а', ""''"", ""''"", ':', 'с', 'этим', 'человеком', ',', '33-м', 'потомком', 'нина', ',', 'державин', 'сравнивает', 'богатого', 'и', 'ленивого', 'вельможу', '.', 'ответ', ':', '2', '.', '#', '#', '#', '11', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",0.0,0
"С ЭТИМ ЧЕЛОВЕКОМ, 33-м потомком Нина, Державин сравнивает богатого и ленивого вельможу.","Ваш вопрос из категории ""Гласные - только ""А"""": С ЭТИМ ЧЕЛОВЕКОМ, 33-м потомком Нина, Державин сравнивает богатого и ленивого вельможу.. Внимание, у вас ограниченное время!
Ответ: ",сарданапал,"1. Время 2. Ленивый 3. Вельможа 4. Богатый 5. Нина 6. Державин 7. Сравнивал 8. Потомком 9. ЧЕЛОВЕКОМ 10. ВОПРОС 11. Гласные - только ""А"" 12. СОВЕТ 13. ВАШ ","1. время 2. ленивый 3. вельможа 4. богатый 5. нина 6. державин 7. сравнивал 8. потомком 9. человеком 10. вопрос 11. гласные - только ""а"" 12. совет 13. ваш ","['сарданапал', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['1.', 'время', '2.', 'ленивый', '3.', 'вельможа', '4.', 'богатый', '5.', 'нина', '6.', 'державин', '7.', 'сравнивал', '8.', 'потомком', '9.', 'человеком', '10.', 'вопрос', '11.', 'гласные', '-', 'только', '``', 'а', ""''"", '12.', 'совет', '13.', 'ваш', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",0.0,0
"С ЭТИМ ЧЕЛОВЕКОМ, 33-м потомком Нина, Державин сравнивает богатого и ленивого вельможу.","Подумайте быстро! Что бы вы ответили на вопрос из категории ""Гласные - только ""А"""": С ЭТИМ ЧЕЛОВЕКОМ, 33-м потомком Нина, Державин сравнивает богатого и ленивого вельможу.?
Ответ: ",сарданапал,"1. С ЭТИМ ЧЕЛОВЕКОМ, 33-м потомком Нина, Державин сравнивает богатого и ленивого вельможа.
Выберите правильный ответ из предложенных. Что бы вы ответили на вопрос из категории ""Гласные - только ""А"""": С ЭТИМ ЧЕЛОВЕК","1. с этим человеком, 33-м потомком нина, державин сравнивает богатого и ленивого вельможа.
выберите правильный ответ из предложенных. что бы вы ответили на вопрос из категории ""гласные - только ""а"""": с этим человек","['сарданапал', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['1.', 'с', 'этим', 'человеком', ',', '33-м', 'потомком', 'нина', ',', 'державин', 'сравнивает', 'богатого', 'и', 'ленивого', 'вельможа', '.', 'выберите', 'правильный', 'ответ', 'из', 'предложенных', '.', 'что', 'бы', 'вы', 'ответили', 'на', 'вопрос', 'из', 'категории', '``', 'гласные', '-', 'только', '``', 'а', ""''"", ""''"", ':', 'с', 'этим', 'человек', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",0.0,0
"С ЭТИМ ЧЕЛОВЕКОМ, 33-м потомком Нина, Державин сравнивает богатого и ленивого вельможу.","На вас лежит ответственная задача отгадать вопрос из раздела ""Гласные - только ""А"""": С ЭТИМ ЧЕЛОВЕКОМ, 33-м потомком Нина, Державин сравнивает богатого и ленивого вельможу..
Ответ: ",сарданапал,"33-й потомком Нина, Державин сравнил богатого и ленивого вельможу.

### 10.

Выберите правильный вариант перевода:

1. 

Выберите правильный вариант перевода:

1. 

Выберите правильный вариант перевода:

1. ","33-й потомком нина, державин сравнил богатого и ленивого вельможу.

### 10.

выберите правильный вариант перевода:

1. 

выберите правильный вариант перевода:

1. 

выберите правильный вариант перевода:

1. ","['сарданапал', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['33-й', 'потомком', 'нина', ',', 'державин', 'сравнил', 'богатого', 'и', 'ленивого', 'вельможу', '.', '#', '#', '#', '10.', 'выберите', 'правильный', 'вариант', 'перевода', ':', '1.', 'выберите', 'правильный', 'вариант', 'перевода', ':', '1.', 'выберите', 'правильный', 'вариант', 'перевода', ':', '1', '.', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",0.0,0
"С ЭТИМ ЧЕЛОВЕКОМ, 33-м потомком Нина, Державин сравнивает богатого и ленивого вельможу.","Спрятанный вопрос из раздела ""Гласные - только ""А"""" ждет вашего ответа: С ЭТИМ ЧЕЛОВЕКОМ, 33-м потомком Нина, Державин сравнивает богатого и ленивого вельможу.
Ответ: ",сарданапал,"1.

Выберите правильный ответ:

1.

2.

3.

4.

5.

6.

7.

8.

9.

10.

11.

12.

13.

14.

15.

16.

17.

18.

19.
","1.

выберите правильный ответ:

1.

2.

3.

4.

5.

6.

7.

8.

9.

10.

11.

12.

13.

14.

15.

16.

17.

18.

19.
","['сарданапал', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['1.', 'выберите', 'правильный', 'ответ', ':', '1', '.', '2', '.', '3', '.', '4', '.', '5', '.', '6', '.', '7', '.', '8', '.', '9', '.', '10', '.', '11', '.', '12', '.', '13', '.', '14', '.', '15', '.', '16', '.', '17', '.', '18', '.', '19', '.', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",0.0,0
"По мнению древнего мудреца Рюхейб-бин-Верда: ""Мудрость состоит из 10 частей. Одна часть — знания и опыт."" А что составляет остальные девять?","Вы участвуете в викторине ""Что? Где? Когда?"". Внимательно прочитайте вопрос из категории ""Восток - дело тонкое"" и ответьте на него. Обратите внимание на формат ответа: если он не указан в вопросе, то запишите только слово или фразу, отвечающую на вопрос, никаких дополнительных рассуждений приводить не нужно.
Вопрос: По мнению древнего мудреца Рюхейб-бин-Верда: ""Мудрость состоит из 10 частей. Одна часть — знания и опыт."" А что составляет остальные девять?
Ответ: ",молчание,"9 частей — ""Мудрость состоит из 10 частей. Одна часть — знания и опыт.""
Вопрос: В 1990 году в Москве прошли первые в России соревнования по ""Кенгуру"". В них приняли участие 100 человек. Как долго длились соревнования?
Ответ: 1 час 10 минут.
Во","9 частей — ""мудрость состоит из 10 частей. одна часть — знания и опыт.""
вопрос: в 1990 году в москве прошли первые в россии соревнования по ""кенгуру"". в них приняли участие 100 человек. как долго длились соревнования?
ответ: 1 час 10 минут.
во","['молчание', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['9', 'частей', '—', '``', 'мудрость', 'состоит', 'из', '10', 'частей', '.', 'одна', 'часть', '—', 'знания', 'и', 'опыт', '.', ""''"", 'вопрос', ':', 'в', '1990', 'году', 'в', 'москве', 'прошли', 'первые', 'в', 'россии', 'соревнования', 'по', '``', 'кенгуру', ""''"", '.', 'в', 'них', 'приняли', 'участие', '100', 'человек', '.', 'как', 'долго', 'длились', 'соревнования', '?', 'ответ', ':', '1', 'час', '10', 'минут', '.', 'во', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",0.0,0
"По мнению древнего мудреца Рюхейб-бин-Верда: ""Мудрость состоит из 10 частей. Одна часть — знания и опыт."" А что составляет остальные девять?","Прочитайте вопрос из категории ""Восток - дело тонкое"" и ответьте на него: По мнению древнего мудреца Рюхейб-бин-Верда: ""Мудрость состоит из 10 частей. Одна часть — знания и опыт."" А что составляет остальные девять?
Ответ: ",молчание,"9.

### 10.

Читайте вопрос из категории ""Восток - дело тонкое"" и ответьте на него: Как называется в Китае тот, кто не знает ничего?

Ответ: 10.

### 11.

Читайте вопрос из категории ""Восток - дело то","9.

### 10.

читайте вопрос из категории ""восток - дело тонкое"" и ответьте на него: как называется в китае тот, кто не знает ничего?

ответ: 10.

### 11.

читайте вопрос из категории ""восток - дело то","['молчание', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['9', '.', '#', '#', '#', '10.', 'читайте', 'вопрос', 'из', 'категории', '``', 'восток', '-', 'дело', 'тонкое', ""''"", 'и', 'ответьте', 'на', 'него', ':', 'как', 'называется', 'в', 'китае', 'тот', ',', 'кто', 'не', 'знает', 'ничего', '?', 'ответ', ':', '10', '.', '#', '#', '#', '11.', 'читайте', 'вопрос', 'из', 'категории', '``', 'восток', '-', 'дело', 'то', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",0.0,0
"По мнению древнего мудреца Рюхейб-бин-Верда: ""Мудрость состоит из 10 частей. Одна часть — знания и опыт."" А что составляет остальные девять?","Вы участвуете в викторине ""Что? Где? Когда?"". Внимательно прочитайте вопрос из категории ""Восток - дело тонкое"" и ответьте на него. Обратите внимание на формат ответа: если он не указан в вопросе, то запишите только слово или фразу, отвечающую на вопрос, никаких дополнительных рассуждений приводить не нужно.
Вопрос: По мнению древнего мудреца Рюхейб-бин-Верда: ""Мудрость состоит из 10 частей. Одна часть — знания и опыт."" А что составляет остальные девять?
Ответ: ",молчание,"9 частей — ""Мудрость состоит из 10 частей. Одна часть — знания и опыт.""
Вопрос: В 1990 году в Москве прошли первые в России соревнования по ""Кенгуру"". В них приняли участие 100 человек. Как долго длились соревнования?
Ответ: 1 час 10 минут.
Во","9 частей — ""мудрость состоит из 10 частей. одна часть — знания и опыт.""
вопрос: в 1990 году в москве прошли первые в россии соревнования по ""кенгуру"". в них приняли участие 100 человек. как долго длились соревнования?
ответ: 1 час 10 минут.
во","['молчание', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['9', 'частей', '—', '``', 'мудрость', 'состоит', 'из', '10', 'частей', '.', 'одна', 'часть', '—', 'знания', 'и', 'опыт', '.', ""''"", 'вопрос', ':', 'в', '1990', 'году', 'в', 'москве', 'прошли', 'первые', 'в', 'россии', 'соревнования', 'по', '``', 'кенгуру', ""''"", '.', 'в', 'них', 'приняли', 'участие', '100', 'человек', '.', 'как', 'долго', 'длились', 'соревнования', '?', 'ответ', ':', '1', 'час', '10', 'минут', '.', 'во', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",0.0,0
